coid,zdate
1530,2020-02-14
1530,2020-03-10
1530,2020-04-10
1529,2019-01-10
1529,2019-02-15
1529,2019-03-08
1529,2019-04-09
1529,2019-05-10
1529,2019-06-10
1529,2019-07-08
1529,2019-08-08
1529,2019-09-10
1529,2019-10-09
1529,2019-11-10
1529,2019-12-10
1529,2020-01-09
1529,2020-02-10
1529,2020-03-10
1529,2020-04-10
1528,2019-01-09
1528,2019-02-13
1528,2019-03-06
1528,2019-04-09
1528,2019-05-10
1528,2019-06-10
1528,2019-07-10
1528,2019-08-09
1528,2019-09-10
1528,2019-10-08
1528,2019-11-08
1528,2019-12-10
1528,2020-01-10
1528,2020-02-10
1528,2020-03-08
1528,2020-04-08
1527,2019-01-10
1527,2019-02-15
1527,2019-03-08
1527,2019-04-10
1527,2019-05-10
1527,2019-06-10
1527,2019-07-10
1527,2019-08-09
1527,2019-09-10
1527,2019-10-09
1527,2019-11-08
1527,2019-12-10
1527,2020-01-10
1527,2020-02-10
1527,2020-03-10
1527,2020-04-10
1526,2019-01-08
1526,2019-02-15
1526,2019-03-08
1526,2019-04-10
1526,2019-05-10
1526,2019-06-06
1526,2019-07-09
1526,2019-08-08
1526,2019-09-09
1526,2019-10-09
1526,2019-11-08
1526,2019-12-10
1526,2020-01-10
1526,2020-02-10
1526,2020-03-09
1526,2020-04-09
1525,2019-01-10
1525,2019-02-15
1525,2019-03-07
1525,2019-04-09
1525,2019-05-08
1525,2019-06-10
1525,2019-07-09
1525,2019-08-08
1525,2019-09-10
1525,2019-10-09
1525,2019-11-06
1525,2019-12-10
1525,2020-01-09
1525,2020-02-07
1525,2020-03-09
1525,2020-04-10
1524,2019-01-10
1524,2019-02-14
1524,2019-03-08
1524,2019-04-09
1524,2019-05-08
1524,2019-06-10
1524,2019-07-10
1524,2019-08-08
1524,2019-09-06
1524,2019-10-08
1524,2019-11-08
1524,2019-12-10
1524,2020-01-08
1524,2020-02-10
1524,2020-03-10
1524,2020-04-10
1522,2019-01-10
1522,2019-02-15
1522,2019-03-11
1522,2019-04-10
1522,2019-05-10
1522,2019-06-10
1522,2019-07-10
1522,2019-08-12
1522,2019-09-10
1522,2019-10-14
1522,2019-11-11
1522,2019-12-10
1522,2020-01-10
1522,2020-02-10
1522,2020-03-10
1522,2020-04-10
1521,2019-01-10
1521,2019-02-15
1521,2019-03-11
1521,2019-04-10
1521,2019-05-10
1521,2019-06-10
1521,2019-07-10
1521,2019-08-12
1521,2019-09-10
1521,2019-10-14
1521,2019-11-11
1521,2019-12-10
1521,2020-01-10
1521,2020-02-10
1521,2020-03-10
1521,2020-04-10
1519,2019-01-10
1519,2019-02-15
1519,2019-03-11
1519,2019-04-10
1519,2019-05-10
1519,2019-06-10
1519,2019-07-10
1519,2019-08-12
1519,2019-09-10
1519,2019-10-14
1519,2019-11-11
1519,2019-12-10
1519,2020-01-09
1519,2020-02-11
1519,2020-03-10
1519,2020-04-10
1517,2019-01-10
1517,2019-02-15
1517,2019-03-11
1517,2019-04-10
1517,2019-05-10
1517,2019-06-10
1517,2019-07-10
1517,2019-08-12
1517,2019-09-10
1517,2019-10-09
1517,2019-11-11
1517,2019-12-10
1517,2020-01-10
1517,2020-02-14
1517,2020-03-10
1517,2020-04-10
1516,2019-01-04
1516,2019-02-11
1516,2019-03-04
1516,2019-04-03
1516,2019-05-03
1516,2019-06-05
1516,2019-07-05
1516,2019-08-05
1516,2019-09-05
1516,2019-10-05
1516,2019-11-07
1516,2019-12-05
1516,2020-01-03
1516,2020-02-06
1516,2020-03-05
1516,2020-04-07
1515,2019-01-09
1515,2019-02-12
1515,2019-03-08
1515,2019-04-09
1515,2019-05-09
1515,2019-06-06
1515,2019-07-09
1515,2019-08-09
1515,2019-09-09
1515,2019-10-09
1515,2019-11-08
1515,2019-12-09
1515,2020-01-09
1515,2020-02-07
1515,2020-03-09
1515,2020-04-09
1514,2019-01-09
1514,2019-02-14
1514,2019-03-07
1514,2019-04-10
1514,2019-05-09
1514,2019-06-10
1514,2019-07-09
1514,2019-08-08
1514,2019-09-09
1514,2019-10-09
1514,2019-11-07
1514,2019-12-09
1514,2020-01-09
1514,2020-02-07
1514,2020-03-09
1514,2020-04-09
1513,2019-01-10
1513,2019-02-15
1513,2019-03-08
1513,2019-04-09
1513,2019-05-09
1513,2019-06-10
1513,2019-07-10
1513,2019-08-08
1513,2019-09-10
1513,2019-10-09
1513,2019-11-08
1513,2019-12-10
1513,2020-01-10
1513,2020-02-10
1513,2020-03-10
1513,2020-04-10
1512,2019-01-10
1512,2019-02-15
1512,2019-03-08
1512,2019-04-10
1512,2019-05-10
1512,2019-06-10
1512,2019-07-10
1512,2019-08-09
1512,2019-09-10
1512,2019-10-09
1512,2019-11-08
1512,2019-12-10
1512,2020-01-10
1512,2020-02-13
1512,2020-03-10
1512,2020-04-10
1507,2019-01-10
1507,2019-02-15
1507,2019-03-11
1507,2019-04-10
1507,2019-05-10
1507,2019-06-10
1507,2019-07-10
1507,2019-08-12
1507,2019-09-10
1507,2019-10-09
1507,2019-11-08
1507,2019-12-10
1507,2020-01-10
1507,2020-02-14
1507,2020-03-10
1507,2020-04-10
1506,2019-01-08
1506,2019-02-14
1506,2019-03-08
1506,2019-04-10
1506,2019-05-09
1506,2019-06-10
1506,2019-07-10
1506,2019-08-08
1506,2019-09-10
1506,2019-10-09
1506,2019-11-08
1506,2019-12-10
1506,2020-01-10
1506,2020-02-10
1506,2020-03-09
1506,2020-04-10
1504,2019-01-10
1504,2019-02-15
1504,2019-03-11
1504,2019-04-10
1504,2019-05-10
1504,2019-06-10
1504,2019-07-10
1504,2019-08-12
1504,2019-09-10
1504,2019-10-09
1504,2019-11-11
1504,2019-12-10
1504,2020-01-10
1504,2020-02-15
1504,2020-03-10
1504,2020-04-10
1503,2019-01-10
1503,2019-02-15
1503,2019-03-11
1503,2019-04-10
1503,2019-05-10
1503,2019-06-10
1503,2019-07-09
1503,2019-08-12
1503,2019-09-09
1503,2019-10-14
1503,2019-11-11
1503,2019-12-10
1503,2020-01-10
1503,2020-02-14
1503,2020-03-10
1503,2020-04-10
1477,2019-01-04
1477,2019-02-12
1477,2019-03-06
1477,2019-04-03
1477,2019-05-03
1477,2019-06-04
1477,2019-07-03
1477,2019-08-02
1477,2019-09-04
1477,2019-10-03
1477,2019-11-05
1477,2019-12-04
1477,2020-01-06
1477,2020-02-05
1477,2020-03-04
1477,2020-04-07
1476,2019-01-08
1476,2019-02-14
1476,2019-03-08
1476,2019-04-09
1476,2019-05-08
1476,2019-06-06
1476,2019-07-05
1476,2019-08-07
1476,2019-09-06
1476,2019-10-08
1476,2019-11-07
1476,2019-12-06
1476,2020-01-08
1476,2020-02-07
1476,2020-03-09
1476,2020-04-09
1475,2019-01-10
1475,2019-02-15
1475,2019-03-08
1475,2019-04-10
1475,2019-05-10
1475,2019-06-10
1475,2019-07-10
1475,2019-08-12
1475,2019-09-10
1475,2019-10-14
1475,2019-11-08
1475,2019-12-09
1475,2020-01-09
1475,2020-02-10
1475,2020-03-10
1475,2020-04-09
1474,2019-01-10
1474,2019-02-15
1474,2019-03-08
1474,2019-04-10
1474,2019-05-10
1474,2019-06-10
1474,2019-07-09
1474,2019-08-09
1474,2019-09-10
1474,2019-10-09
1474,2019-11-08
1474,2019-12-10
1474,2020-01-10
1474,2020-02-11
1474,2020-03-10
1474,2020-04-10
1473,2019-01-10
1473,2019-02-15
1473,2019-03-11
1473,2019-04-10
1473,2019-05-10
1473,2019-06-10
1473,2019-07-10
1473,2019-08-09
1473,2019-09-10
1473,2019-10-09
1473,2019-11-08
1473,2019-12-10
1473,2020-01-10
1473,2020-02-10
1473,2020-03-10
1473,2020-04-10
1472,2019-01-10
1472,2019-02-14
1472,2019-03-08
1472,2019-04-10
1472,2019-05-09
1472,2019-06-10
1472,2019-07-09
1472,2019-08-12
1472,2019-09-10
1472,2019-10-09
1472,2019-11-11
1472,2019-12-10
1472,2020-01-10
1472,2020-02-10
1472,2020-03-10
1472,2020-04-10
1471,2019-01-10
1471,2019-02-13
1471,2019-03-11
1471,2019-04-10
1471,2019-05-10
1471,2019-06-10
1471,2019-07-10
1471,2019-08-12
1471,2019-09-10
1471,2019-10-09
1471,2019-11-08
1471,2019-12-09
1471,2020-01-10
1471,2020-02-14
1471,2020-03-10
1471,2020-04-10
1470,2019-01-10
1470,2019-02-14
1470,2019-03-08
1470,2019-04-09
1470,2019-05-08
1470,2019-06-06
1470,2019-07-08
1470,2019-08-08
1470,2019-09-10
1470,2019-10-07
1470,2019-11-07
1470,2019-12-09
1470,2020-01-08
1470,2020-02-07
1470,2020-03-06
1470,2020-04-09
1468,2019-01-09
1468,2019-02-14
1468,2019-03-08
1468,2019-04-10
1468,2019-05-09
1468,2019-06-10
1468,2019-07-09
1468,2019-08-08
1468,2019-09-09
1468,2019-10-09
1468,2019-11-08
1468,2019-12-09
1468,2020-01-09
1468,2020-02-12
1468,2020-03-09
1468,2020-04-09
1467,2019-01-10
1467,2019-02-15
1467,2019-03-11
1467,2019-04-10
1467,2019-05-10
1467,2019-06-10
1467,2019-07-10
1467,2019-08-12
1467,2019-09-10
1467,2019-10-14
1467,2019-11-08
1467,2019-12-10
1467,2020-01-10
1467,2020-02-14
1467,2020-03-10
1467,2020-04-10
1466,2019-01-10
1466,2019-02-15
1466,2019-03-08
1466,2019-04-10
1466,2019-05-10
1466,2019-06-10
1466,2019-07-10
1466,2019-08-09
1466,2019-09-10
1466,2019-10-09
1466,2019-11-08
1466,2019-12-10
1466,2020-01-10
1466,2020-02-10
1466,2020-03-10
1466,2020-04-10
1465,2019-01-09
1465,2019-02-14
1465,2019-03-08
1465,2019-04-09
1465,2019-05-06
1465,2019-06-06
1465,2019-07-10
1465,2019-08-07
1465,2019-09-05
1465,2019-10-07
1465,2019-11-07
1465,2019-12-06
1465,2020-01-06
1465,2020-02-10
1465,2020-03-10
1465,2020-04-07
1464,2019-01-04
1464,2019-02-11
1464,2019-03-06
1464,2019-04-08
1464,2019-05-06
1464,2019-06-05
1464,2019-07-05
1464,2019-08-05
1464,2019-09-06
1464,2019-10-05
1464,2019-11-05
1464,2019-12-05
1464,2020-01-06
1464,2020-02-10
1464,2020-03-06
1464,2020-04-06
1463,2019-01-10
1463,2019-02-15
1463,2019-03-08
1463,2019-04-10
1463,2019-05-10
1463,2019-06-06
1463,2019-07-10
1463,2019-08-08
1463,2019-09-10
1463,2019-10-09
1463,2019-11-08
1463,2019-12-10
1463,2020-01-10
1463,2020-02-10
1463,2020-03-10
1463,2020-04-10
1460,2019-01-10
1460,2019-02-13
1460,2019-03-11
1460,2019-04-10
1460,2019-05-10
1460,2019-06-10
1460,2019-07-10
1460,2019-08-12
1460,2019-09-10
1460,2019-10-11
1460,2019-11-11
1460,2019-12-10
1460,2020-01-10
1460,2020-02-10
1460,2020-03-10
1460,2020-04-10
1459,2019-01-04
1459,2019-02-12
1459,2019-03-05
1459,2019-04-03
1459,2019-05-07
1459,2019-06-04
1459,2019-07-04
1459,2019-08-08
1459,2019-09-05
1459,2019-10-05
1459,2019-11-05
1459,2019-12-06
1459,2020-01-10
1459,2020-02-07
1459,2020-03-06
1459,2020-04-08
1457,2019-01-09
1457,2019-02-14
1457,2019-03-08
1457,2019-04-09
1457,2019-05-09
1457,2019-06-10
1457,2019-07-09
1457,2019-08-08
1457,2019-09-09
1457,2019-10-08
1457,2019-11-07
1457,2019-12-09
1457,2020-01-09
1457,2020-02-10
1457,2020-03-09
1457,2020-04-09
1456,2019-01-09
1456,2019-02-14
1456,2019-03-08
1456,2019-04-08
1456,2019-05-08
1456,2019-06-06
1456,2019-07-08
1456,2019-08-07
1456,2019-09-06
1456,2019-10-07
1456,2019-11-07
1456,2019-12-06
1456,2020-01-08
1456,2020-02-07
1456,2020-03-06
1456,2020-04-08
1455,2019-01-07
1455,2019-02-13
1455,2019-03-07
1455,2019-04-08
1455,2019-05-07
1455,2019-06-06
1455,2019-07-09
1455,2019-08-08
1455,2019-09-09
1455,2019-10-08
1455,2019-11-08
1455,2019-12-09
1455,2020-01-08
1455,2020-02-10
1455,2020-03-09
1455,2020-04-09
1454,2019-01-04
1454,2019-02-11
1454,2019-03-05
1454,2019-04-08
1454,2019-05-06
1454,2019-06-04
1454,2019-07-03
1454,2019-08-07
1454,2019-09-06
1454,2019-10-08
1454,2019-11-05
1454,2019-12-09
1454,2020-01-09
1454,2020-02-07
1454,2020-03-05
1454,2020-04-06
1453,2019-01-09
1453,2019-02-11
1453,2019-03-08
1453,2019-04-09
1453,2019-05-09
1453,2019-06-06
1453,2019-07-08
1453,2019-08-06
1453,2019-09-05
1453,2019-10-07
1453,2019-11-07
1453,2019-12-05
1453,2020-01-07
1453,2020-02-05
1453,2020-03-03
1453,2020-04-09
1452,2019-01-03
1452,2019-02-11
1452,2019-03-05
1452,2019-04-02
1452,2019-05-03
1452,2019-06-04
1452,2019-07-02
1452,2019-08-02
1452,2019-09-03
1452,2019-10-02
1452,2019-11-04
1452,2019-12-03
1452,2020-01-03
1452,2020-02-04
1452,2020-03-03
1452,2020-04-06
1451,2019-01-08
1451,2019-02-14
1451,2019-03-07
1451,2019-04-09
1451,2019-05-08
1451,2019-06-06
1451,2019-07-08
1451,2019-08-08
1451,2019-09-09
1451,2019-10-07
1451,2019-11-08
1451,2019-12-06
1451,2020-01-09
1451,2020-02-10
1451,2020-03-09
1451,2020-04-09
1449,2019-01-10
1449,2019-02-14
1449,2019-03-11
1449,2019-04-10
1449,2019-05-10
1449,2019-06-10
1449,2019-07-10
1449,2019-08-12
1449,2019-09-10
1449,2019-10-09
1449,2019-11-11
1449,2019-12-10
1449,2020-01-10
1449,2020-02-10
1449,2020-03-10
1449,2020-04-10
1447,2019-01-10
1447,2019-02-15
1447,2019-03-08
1447,2019-04-10
1447,2019-05-09
1447,2019-06-06
1447,2019-07-09
1447,2019-08-08
1447,2019-09-06
1447,2019-10-08
1447,2019-11-07
1447,2019-12-09
1447,2020-01-08
1447,2020-02-14
1447,2020-03-09
1447,2020-04-09
1446,2019-01-10
1446,2019-02-15
1446,2019-03-11
1446,2019-04-10
1446,2019-05-10
1446,2019-06-10
1446,2019-07-10
1446,2019-08-09
1446,2019-09-10
1446,2019-10-09
1446,2019-11-08
1446,2019-12-10
1446,2020-01-10
1446,2020-02-10
1446,2020-03-10
1446,2020-04-10
1445,2019-01-09
1445,2019-02-15
1445,2019-03-07
1445,2019-04-09
1445,2019-05-08
1445,2019-06-06
1445,2019-07-08
1445,2019-08-08
1445,2019-09-09
1445,2019-10-07
1445,2019-11-08
1445,2019-12-09
1445,2020-01-08
1445,2020-02-07
1445,2020-03-06
1445,2020-04-09
1444,2019-01-10
1444,2019-02-15
1444,2019-03-08
1444,2019-04-10
1444,2019-05-09
1444,2019-06-06
1444,2019-07-09
1444,2019-08-08
1444,2019-09-06
1444,2019-10-08
1444,2019-11-07
1444,2019-12-09
1444,2020-01-08
1444,2020-02-10
1444,2020-03-09
1444,2020-04-09
1443,2019-01-10
1443,2019-02-15
1443,2019-03-08
1443,2019-04-09
1443,2019-05-09
1443,2019-06-06
1443,2019-07-09
1443,2019-08-08
1443,2019-09-09
1443,2019-10-07
1443,2019-11-07
1443,2019-12-09
1443,2020-01-09
1443,2020-02-07
1443,2020-03-09
1443,2020-04-09
1442,2019-01-10
1442,2019-02-14
1442,2019-03-08
1442,2019-04-09
1442,2019-05-10
1442,2019-06-10
1442,2019-07-10
1442,2019-08-08
1442,2019-09-09
1442,2019-10-08
1442,2019-11-08
1442,2019-12-09
1442,2020-01-09
1442,2020-02-07
1442,2020-03-06
1442,2020-04-09
1441,2019-01-09
1441,2019-02-15
1441,2019-03-08
1441,2019-04-10
1441,2019-05-10
1441,2019-06-10
1441,2019-07-10
1441,2019-08-12
1441,2019-09-10
1441,2019-10-09
1441,2019-11-08
1441,2019-12-09
1441,2020-01-10
1441,2020-02-14
1441,2020-03-10
1441,2020-04-10
1440,2019-01-09
1440,2019-02-15
1440,2019-03-07
1440,2019-04-10
1440,2019-05-09
1440,2019-06-10
1440,2019-07-09
1440,2019-08-08
1440,2019-09-10
1440,2019-10-09
1440,2019-11-08
1440,2019-12-10
1440,2020-01-10
1440,2020-02-10
1440,2020-03-10
1440,2020-04-10
1439,2019-01-09
1439,2019-02-14
1439,2019-03-08
1439,2019-04-09
1439,2019-05-09
1439,2019-06-10
1439,2019-07-09
1439,2019-08-10
1439,2019-09-09
1439,2019-10-09
1439,2019-11-08
1439,2019-12-09
1439,2020-01-09
1439,2020-02-10
1439,2020-03-09
1439,2020-04-09
1438,2019-01-04
1438,2019-02-14
1438,2019-03-06
1438,2019-04-03
1438,2019-05-06
1438,2019-06-03
1438,2019-07-02
1438,2019-08-08
1438,2019-09-04
1438,2019-10-01
1438,2019-11-04
1438,2019-12-03
1438,2020-01-03
1438,2020-02-05
1438,2020-03-02
1438,2020-04-01
1437,2019-01-04
1437,2019-02-11
1437,2019-03-06
1437,2019-04-03
1437,2019-05-06
1437,2019-06-05
1437,2019-07-03
1437,2019-08-05
1437,2019-09-05
1437,2019-10-04
1437,2019-11-06
1437,2019-12-04
1437,2020-01-06
1437,2020-02-05
1437,2020-03-05
1437,2020-04-06
1436,2019-01-07
1436,2019-02-12
1436,2019-03-05
1436,2019-04-03
1436,2019-05-03
1436,2019-06-04
1436,2019-07-03
1436,2019-08-05
1436,2019-09-03
1436,2019-10-04
1436,2019-11-05
1436,2019-12-05
1436,2020-01-08
1436,2020-02-05
1436,2020-03-04
1436,2020-04-09
1435,2019-01-07
1435,2019-02-11
1435,2019-03-06
1435,2019-04-03
1435,2019-05-06
1435,2019-06-03
1435,2019-07-02
1435,2019-08-06
1435,2019-09-09
1435,2019-10-03
1435,2019-11-04
1435,2019-12-09
1435,2020-01-03
1435,2020-02-05
1435,2020-03-09
1435,2020-04-01
1434,2019-01-07
1434,2019-02-13
1434,2019-03-06
1434,2019-04-08
1434,2019-05-06
1434,2019-06-06
1434,2019-07-08
1434,2019-08-06
1434,2019-09-06
1434,2019-10-07
1434,2019-11-06
1434,2019-12-06
1434,2020-01-06
1434,2020-02-06
1434,2020-03-06
1434,2020-04-06
1432,2019-01-10
1432,2019-02-15
1432,2019-03-08
1432,2019-04-10
1432,2019-05-10
1432,2019-06-10
1432,2019-07-10
1432,2019-08-08
1432,2019-09-10
1432,2019-10-09
1432,2019-11-08
1432,2019-12-10
1432,2020-01-10
1432,2020-02-10
1432,2020-03-10
1432,2020-04-10
1423,2019-01-08
1423,2019-02-14
1423,2019-03-08
1423,2019-04-09
1423,2019-05-09
1423,2019-06-06
1423,2019-07-09
1423,2019-08-08
1423,2019-09-09
1423,2019-10-08
1423,2019-11-08
1423,2019-12-09
1423,2020-01-09
1423,2020-02-10
1423,2020-03-09
1423,2020-04-09
1419,2019-01-10
1419,2019-02-15
1419,2019-03-08
1419,2019-04-10
1419,2019-05-10
1419,2019-06-10
1419,2019-07-10
1419,2019-08-08
1419,2019-09-10
1419,2019-10-09
1419,2019-11-08
1419,2019-12-10
1419,2020-01-10
1419,2020-02-12
1419,2020-03-10
1419,2020-04-10
1418,2019-01-10
1418,2019-02-15
1418,2019-03-08
1418,2019-04-10
1418,2019-05-10
1418,2019-06-10
1418,2019-07-10
1418,2019-08-09
1418,2019-09-10
1418,2019-10-09
1418,2019-11-09
1418,2019-12-10
1418,2020-01-10
1418,2020-02-10
1418,2020-03-10
1418,2020-04-10
1417,2019-01-10
1417,2019-02-15
1417,2019-03-08
1417,2019-04-10
1417,2019-05-10
1417,2019-06-10
1417,2019-07-10
1417,2019-08-07
1417,2019-09-09
1417,2019-10-09
1417,2019-11-08
1417,2019-12-09
1417,2020-01-10
1417,2020-02-13
1417,2020-03-09
1417,2020-04-10
1416,2019-01-09
1416,2019-02-14
1416,2019-03-08
1416,2019-04-09
1416,2019-05-09
1416,2019-06-10
1416,2019-07-09
1416,2019-08-12
1416,2019-09-09
1416,2019-10-08
1416,2019-11-08
1416,2019-12-09
1416,2020-01-09
1416,2020-02-10
1416,2020-03-10
1416,2020-04-09
1414,2019-01-10
1414,2019-02-14
1414,2019-03-08
1414,2019-04-10
1414,2019-05-10
1414,2019-06-10
1414,2019-07-09
1414,2019-08-08
1414,2019-09-10
1414,2019-10-08
1414,2019-11-08
1414,2019-12-10
1414,2020-01-09
1414,2020-02-10
1414,2020-03-10
1414,2020-04-10
1413,2019-01-09
1413,2019-02-14
1413,2019-03-08
1413,2019-04-09
1413,2019-05-09
1413,2019-06-10
1413,2019-07-09
1413,2019-08-07
1413,2019-09-09
1413,2019-10-08
1413,2019-11-08
1413,2019-12-09
1413,2020-01-09
1413,2020-02-10
1413,2020-03-09
1413,2020-04-09
1410,2019-01-10
1410,2019-02-15
1410,2019-03-08
1410,2019-04-10
1410,2019-05-10
1410,2019-06-10
1410,2019-07-09
1410,2019-08-08
1410,2019-09-09
1410,2019-10-09
1410,2019-11-08
1410,2019-12-09
1410,2020-01-10
1410,2020-02-10
1410,2020-03-10
1410,2020-04-10
1409,2019-01-10
1409,2019-02-15
1409,2019-03-08
1409,2019-04-10
1409,2019-05-10
1409,2019-06-10
1409,2019-07-10
1409,2019-08-08
1409,2019-09-10
1409,2019-10-09
1409,2019-11-08
1409,2019-12-10
1409,2020-01-10
1409,2020-02-10
1409,2020-03-10
1409,2020-04-10
1402,2019-01-10
1402,2019-02-15
1402,2019-03-11
1402,2019-04-10
1402,2019-05-10
1402,2019-06-10
1402,2019-07-10
1402,2019-08-12
1402,2019-09-10
1402,2019-10-09
1402,2019-11-08
1402,2019-12-10
1402,2020-01-10
1402,2020-02-10
1402,2020-03-10
1402,2020-04-10
1339,2019-01-10
1339,2019-02-15
1339,2019-03-11
1339,2019-04-10
1339,2019-05-10
1339,2019-06-10
1339,2019-07-10
1339,2019-08-09
1339,2019-09-10
1339,2019-10-14
1339,2019-11-08
1339,2019-12-10
1339,2020-01-10
1339,2020-02-15
1339,2020-03-10
1339,2020-04-10
1326,2019-01-08
1326,2019-02-13
1326,2019-03-06
1326,2019-04-10
1326,2019-05-06
1326,2019-06-06
1326,2019-07-10
1326,2019-08-06
1326,2019-09-06
1326,2019-10-08
1326,2019-11-05
1326,2019-12-06
1326,2020-01-10
1326,2020-02-06
1326,2020-03-06
1326,2020-04-10
1325,2019-01-10
1325,2019-02-14
1325,2019-03-11
1325,2019-04-10
1325,2019-05-10
1325,2019-06-10
1325,2019-07-10
1325,2019-08-08
1325,2019-09-10
1325,2019-10-09
1325,2019-11-08
1325,2019-12-10
1325,2020-01-10
1325,2020-02-15
1325,2020-03-10
1325,2020-04-10
1324,2019-01-10
1324,2019-02-14
1324,2019-03-08
1324,2019-04-09
1324,2019-05-08
1324,2019-06-10
1324,2019-07-09
1324,2019-08-08
1324,2019-09-09
1324,2019-10-08
1324,2019-11-07
1324,2019-12-09
1324,2020-01-09
1324,2020-02-07
1324,2020-03-09
1324,2020-04-08
1323,2019-01-09
1323,2019-02-14
1323,2019-03-11
1323,2019-04-10
1323,2019-05-10
1323,2019-06-10
1323,2019-07-10
1323,2019-08-12
1323,2019-09-10
1323,2019-10-14
1323,2019-11-11
1323,2019-12-10
1323,2020-01-09
1323,2020-02-14
1323,2020-03-10
1323,2020-04-10
1321,2019-01-09
1321,2019-02-15
1321,2019-03-08
1321,2019-04-09
1321,2019-05-09
1321,2019-06-10
1321,2019-07-09
1321,2019-08-07
1321,2019-09-09
1321,2019-10-08
1321,2019-11-07
1321,2019-12-09
1321,2020-01-10
1321,2020-02-12
1321,2020-03-06
1321,2020-04-10
1319,2019-01-08
1319,2019-02-14
1319,2019-03-07
1319,2019-04-09
1319,2019-05-08
1319,2019-06-10
1319,2019-07-08
1319,2019-08-08
1319,2019-09-09
1319,2019-10-08
1319,2019-11-07
1319,2019-12-09
1319,2020-01-08
1319,2020-02-14
1319,2020-03-09
1319,2020-04-09
1316,2019-01-10
1316,2019-02-15
1316,2019-03-08
1316,2019-04-10
1316,2019-05-10
1316,2019-06-10
1316,2019-07-10
1316,2019-08-09
1316,2019-09-10
1316,2019-10-09
1316,2019-11-08
1316,2019-12-10
1316,2020-01-08
1316,2020-02-10
1316,2020-03-10
1316,2020-04-10
1315,2019-01-10
1315,2019-02-14
1315,2019-03-08
1315,2019-04-10
1315,2019-05-10
1315,2019-06-10
1315,2019-07-10
1315,2019-08-09
1315,2019-09-10
1315,2019-10-09
1315,2019-11-08
1315,2019-12-10
1315,2020-01-10
1315,2020-02-11
1315,2020-03-10
1315,2020-04-10
1314,2019-01-10
1314,2019-02-14
1314,2019-03-08
1314,2019-04-10
1314,2019-05-09
1314,2019-06-10
1314,2019-07-09
1314,2019-08-08
1314,2019-09-09
1314,2019-10-09
1314,2019-11-07
1314,2019-12-06
1314,2020-01-09
1314,2020-02-14
